,adjust_date,adpage_id,campaign_id,clicks,cost,cpc,feed,id,id_linkpair,impression,report_date,revenue,rpc,rpi,trigger_words,utime,weight_new,weight_new5,weight_old,return,return_ratio,weight_alloc
1202,0000-00-00,1606003,351062694,0,0.0,0.0,,36519241,108027,0,2019-01-29,0.0,0.0,0.0,,2019-02-01 23:20:36,-1.0,-1.0,0.0,0.0,,
1203,0000-00-00,1609036,351062694,0,0.0,0.0,,36521243,108027,0,2019-01-29,0.0,0.0,0.0,,2019-02-01 23:20:36,-1.0,-1.0,0.0,0.0,,
1204,0000-00-00,1616283,351062694,0,0.512715,0.256358,topmyths,36525950,108027,2,2019-01-29,0.0,,0.0,methotrexate shingles eczema treatments,2019-02-01 23:20:36,-1.0,-1.0,0.0,-0.512715,-1.0,
1205,0000-00-00,1616284,351062694,72,96.6469,0.256358,topmyths,36525951,108027,377,2019-01-29,124.865,1.73424,0.331208,ixekizumab chronic plaque psoriasis relief,2019-02-01 23:20:36,-1.0,-1.0,10.0,28.218099999999993,0.29197108236270375,
1206,0000-00-00,1616285,351062694,0,0.256358,0.256358,topmyths,36525952,108027,1,2019-01-29,0.0,,0.0,methotrexateixekizumab  severe eczema treatment,2019-02-01 23:20:36,-1.0,-1.0,0.0,-0.256358,-1.0,
1207,0000-00-00,1616286,351062694,0,0.0,0.0,,36525953,108027,0,2019-01-29,0.0,0.0,0.0,,2019-02-01 23:20:36,-1.0,-1.0,0.0,0.0,,
1208,0000-00-00,1625366,351062694,0,0.0,0.0,,36532133,108027,0,2019-01-29,0.0,0.0,0.0,,2019-02-01 23:20:36,-1.0,-1.0,0.0,0.0,,
1209,0000-00-00,1627747,351062694,0,0.512715,0.256358,topmyths,36533716,108027,2,2019-01-29,0.0,,0.0,atopic dermatitis eczema treatment,2019-02-01 23:20:36,-1.0,-1.0,0.0,-0.512715,-1.0,
1210,0000-00-00,1627953,351062694,0,0.0,0.0,,36533882,108027,0,2019-01-29,0.0,0.0,0.0,,2019-02-01 23:20:36,-1.0,-1.0,0.0,0.0,,
1211,0000-00-00,1629409,351062694,0,0.256358,0.256358,topmyths,36534797,108027,1,2019-01-29,0.0,,0.0,Cyclosporine dupixent severe eczema treatment,2019-02-01 23:20:36,-1.0,-1.0,0.0,-0.256358,-1.0,
1212,0000-00-00,1630542,351062694,0,0.0,0.0,,36535572,108027,0,2019-01-29,0.0,0.0,0.0,,2019-02-01 23:20:36,-1.0,-1.0,0.0,0.0,,
1213,0000-00-00,1630546,351062694,5,4.35808,0.256358,topmyths,36535574,108027,17,2019-01-29,2.59166,0.518332,0.15245,humira plaque psoriasis eczema relief,2019-02-01 23:20:36,-1.0,-1.0,1.0,-1.76642,-0.40532069168074014,
1214,0000-00-00,1630563,351062694,22,14.8687,0.256358,topmyths,36535588,108027,58,2019-01-29,12.0487,0.547669,0.207736,severe eczema treatment dupixent,2019-02-01 23:20:36,-1.0,-1.0,0.0,-2.8200000000000003,-0.18966015858817517,
1215,0000-00-00,1630576,351062694,443,370.693,0.256358,topmyths,36535600,108027,1446,2019-01-29,211.258,0.47688,0.146098,atopic dermatitis eczema relief dupixent,2019-02-01 23:20:36,-1.0,-1.0,10.0,-159.43499999999997,-0.43009984002935037,
1216,0000-00-00,1638967,351062694,0,0.0,0.0,,36541727,108027,0,2019-01-29,0.0,0.0,0.0,,2019-02-01 23:20:36,-1.0,-1.0,0.0,0.0,,
1217,0000-00-00,1638968,351062694,0,0.0,0.0,,36541728,108027,0,2019-01-29,0.0,0.0,0.0,,2019-02-01 23:20:36,-1.0,-1.0,0.0,0.0,,
1218,0000-00-00,1639015,351062694,0,0.256358,0.256358,topmyths,36541765,108027,1,2019-01-29,0.0,,0.0,methotrexate eczema treatments relief,2019-02-01 23:20:36,-1.0,-1.0,0.0,-0.256358,-1.0,
1219,0000-00-00,1641762,351062694,0,0.512715,0.256358,topmyths,36543793,108027,2,2019-01-29,0.0,,0.0,atopic dermatitis eczema relief methotrexate,2019-02-01 23:20:36,-1.0,-1.0,0.0,-0.512715,-1.0,
1220,0000-00-00,1647475,351062694,159,168.171,0.256358,topmyths,36548029,108027,656,2019-01-29,119.703,0.752851,0.182475,atopic dermatitis eczema treatment dupixent,2019-02-01 23:20:36,-1.0,-1.0,30.0,-48.46799999999999,-0.2882066468059296,
1221,0000-00-00,1594674,351062694,0,0.488749,0.244375,topmyths,36910818,108027,2,2019-01-30,0.0,,0.0,dupixent severe eczema treatments,2019-01-31 21:21:33,-1.0,-1.0,0.0,-0.488749,-1.0,0.009999999999999898
1222,0000-00-00,1594675,351062694,0,0.733124,0.244375,topmyths,36910819,108027,3,2019-01-30,0.0,,0.0,methotrexate eczema treatments,2019-02-02 23:20:23,-1.0,-1.0,0.0,-0.733124,-1.0,5.672039715602526e-16
1223,0000-00-00,1598859,351062694,5,5.37624,0.244375,topmyths,36913837,108027,22,2019-01-30,4.22916,0.845832,0.192235,dupixent atopic dermatitis eczema treatment methotrexate,2019-01-31 21:21:33,-1.0,-1.0,1.0,-1.1470799999999999,-0.21336101066916652,0.009999999999999943
1224,0000-00-00,1599302,351062694,0,0.488749,0.244375,topmyths,36914124,108027,2,2019-01-30,0.0,,0.0,severe eczema relief methotrexate,2019-01-31 21:21:33,-1.0,-1.0,0.0,-0.488749,-1.0,0.009999999999999953
1225,0000-00-00,1600374,351062694,0,0.0,0.0,,36914916,108027,0,2019-01-30,0.0,0.0,0.0,,2019-02-02 23:20:23,-1.0,-1.0,0.0,0.0,,
1226,0000-00-00,1604180,351062694,0,7.57562,0.244375,topmyths,36917360,108027,31,2019-01-30,0.0,,0.0,atopic dermatitis relief methotrexate,2019-01-31 21:21:33,-1.0,-1.0,0.0,-7.57562,-1.0,
1227,0000-00-00,1604181,351062694,0,0.0,0.0,,36917361,108027,0,2019-01-30,0.0,0.0,0.0,,2019-02-02 23:20:23,-1.0,-1.0,0.0,0.0,,
1228,0000-00-00,1604185,351062694,0,0.244375,0.244375,topmyths,36917364,108027,1,2019-01-30,0.0,,0.0,methotrexate eczema treatment,2019-02-02 23:20:23,-1.0,-1.0,0.0,-0.244375,-1.0,0.9699999999999995
1229,0000-00-00,1604186,351062694,0,0.0,0.0,,36917365,108027,0,2019-01-30,0.0,0.0,0.0,,2019-02-02 23:20:23,-1.0,-1.0,0.0,0.0,,2.4575690744058594e-16
1230,0000-00-00,1606003,351062694,0,0.0,0.0,,36918521,108027,0,2019-01-30,0.0,0.0,0.0,,2019-02-02 23:20:23,-1.0,-1.0,0.0,0.0,,
1231,0000-00-00,1609036,351062694,0,0.0,0.0,,36920521,108027,0,2019-01-30,0.0,0.0,0.0,,2019-02-02 23:20:23,-1.0,-1.0,0.0,0.0,,
1232,0000-00-00,1616283,351062694,0,0.0,0.0,,36925220,108027,0,2019-01-30,0.0,0.0,0.0,,2019-02-02 23:20:23,-1.0,-1.0,0.0,0.0,,
1233,0000-00-00,1616284,351062694,191,277.61,0.244375,topmyths,36925221,108027,1136,2019-01-30,235.8,1.23455,0.20757,ixekizumab chronic plaque psoriasis relief,2019-01-31 21:21:33,-1.0,-1.0,100.0,-41.81,-0.15060696660783113,
1234,0000-00-00,1616285,351062694,0,0.0,0.0,,36925222,108027,0,2019-01-30,0.0,0.0,0.0,,2019-02-02 23:20:23,-1.0,-1.0,0.0,0.0,,
1235,0000-00-00,1616286,351062694,0,0.0,0.0,,36925223,108027,0,2019-01-30,0.0,0.0,0.0,,2019-02-02 23:20:23,-1.0,-1.0,0.0,0.0,,
1236,0000-00-00,1625366,351062694,0,0.0,0.0,,36931390,108027,0,2019-01-30,0.0,0.0,0.0,,2019-02-02 23:20:23,-1.0,-1.0,0.0,0.0,,
1237,0000-00-00,1627747,351062694,0,0.488749,0.244375,topmyths,36932971,108027,2,2019-01-30,0.0,,0.0,atopic dermatitis eczema treatment,2019-02-02 23:20:23,-1.0,-1.0,0.0,-0.488749,-1.0,
1238,0000-00-00,1627953,351062694,18,13.685,0.244375,topmyths,36933137,108027,56,2019-01-30,9.31134,0.517297,0.166274,dupixentatopic dermatitis eczema treatments,2019-01-31 21:21:33,-1.0,-1.0,3.0,-4.373660000000001,-0.31959517720131536,
1239,0000-00-00,1629409,351062694,0,0.0,0.0,,36934049,108027,0,2019-01-30,0.0,0.0,0.0,,2019-02-02 23:20:23,-1.0,-1.0,0.0,0.0,,
1240,0000-00-00,1630542,351062694,0,0.488749,0.244375,topmyths,36934819,108027,2,2019-01-30,0.0,,0.0,atopic dermatitis treatment dupixent eczema treatments,2019-02-02 23:20:23,-1.0,-1.0,0.0,-0.488749,-1.0,
1241,0000-00-00,1630546,351062694,0,0.0,0.0,,36934821,108027,0,2019-01-30,0.0,0.0,0.0,,2019-01-31 21:21:33,-1.0,-1.0,0.0,0.0,,
1242,0000-00-00,1630563,351062694,14,10.9969,0.244375,topmyths,36934835,108027,45,2019-01-30,6.02502,0.430359,0.133889,severe eczema treatment dupixent,2019-01-31 21:21:33,-1.0,-1.0,1.0,-4.9718800000000005,-0.452116505560658,
1243,0000-00-00,1630576,351062694,345,295.449,0.244375,topmyths,36934847,108027,1209,2019-01-30,234.988,0.681124,0.194366,atopic dermatitis eczema relief dupixent,2019-01-31 21:21:33,-1.0,-1.0,0.0,-60.46100000000001,-0.20464107172473087,
1244,0000-00-00,1638967,351062694,0,0.0,0.0,,36940955,108027,0,2019-01-30,0.0,0.0,0.0,,2019-02-02 23:20:23,-1.0,-1.0,0.0,0.0,,
1245,0000-00-00,1638968,351062694,0,0.0,0.0,,36940956,108027,0,2019-01-30,0.0,0.0,0.0,,2019-02-02 23:20:23,-1.0,-1.0,0.0,0.0,,
1246,0000-00-00,1639015,351062694,0,0.244375,0.244375,topmyths,36940993,108027,1,2019-01-30,0.0,,0.0,methotrexate eczema treatments relief,2019-02-02 23:20:23,-1.0,-1.0,0.0,-0.244375,-1.0,
1247,0000-00-00,1641762,351062694,1,0.488749,0.244375,topmyths,36943000,108027,2,2019-01-30,0.297425,0.297425,0.148713,atopic dermatitis eczema relief methotrexate,2019-02-02 23:20:23,-1.0,-1.0,0.0,-0.191324,-0.39145655540983204,
1248,0000-00-00,1647475,351062694,4,10.0194,0.244375,topmyths,36947210,108027,41,2019-01-30,2.45858,0.614646,0.0599654,atopic dermatitis eczema treatment dupixent,2019-01-31 21:21:33,-1.0,-1.0,1.0,-7.56082,-0.7546180410004591,
1249,0000-00-00,1594674,351062694,0,0.250902,0.250902,topmyths,37310066,108027,1,2019-01-31,0.0,,0.0,dupixent severe eczema treatments,2019-02-03 23:20:30,-1.0,-1.0,0.0,-0.250902,-1.0,2.0480700808054228e-16
1250,0000-00-00,1594675,351062694,10,8.27977,0.250902,topmyths,37310067,108027,33,2019-01-31,17.4529,1.74529,0.528877,methotrexate eczema treatments,2019-02-01 21:21:27,-1.0,-1.0,1.0,9.17313,1.1078967169377896,1.51327991102616e-16
1251,0000-00-00,1598859,351062694,9,8.78158,0.250902,topmyths,37313081,108027,35,2019-01-31,6.25258,0.694731,0.178645,dupixent atopic dermatitis eczema treatment methotrexate,2019-02-01 21:21:27,-1.0,-1.0,0.0,-2.529,-0.2879891773462179,0.010000000000000337
1252,0000-00-00,1599302,351062694,0,0.0,0.0,,37313368,108027,0,2019-01-31,0.0,0.0,0.0,,2019-02-03 23:20:30,-1.0,-1.0,0.0,0.0,,0.0
1253,0000-00-00,1600374,351062694,0,0.0,0.0,,37314160,108027,0,2019-01-31,0.0,0.0,0.0,,2019-02-03 23:20:30,-1.0,-1.0,0.0,0.0,,
1254,0000-00-00,1604180,351062694,0,1.50541,0.250902,topmyths,37316602,108027,6,2019-01-31,0.0,,0.0,atopic dermatitis relief methotrexate,2019-02-03 23:20:30,-1.0,-1.0,0.0,-1.50541,-1.0,
1255,0000-00-00,1604181,351062694,0,0.0,0.0,,37316603,108027,0,2019-01-31,0.0,0.0,0.0,,2019-02-03 23:20:30,-1.0,-1.0,0.0,0.0,,
1256,0000-00-00,1604185,351062694,0,0.250902,0.250902,topmyths,37316606,108027,1,2019-01-31,0.0,,0.0,methotrexate eczema treatment,2019-02-03 23:20:30,-1.0,-1.0,0.0,-0.250902,-1.0,0.9899999999999994
1257,0000-00-00,1604186,351062694,0,0.250902,0.250902,topmyths,37316607,108027,1,2019-01-31,0.0,,0.0,methotrexate eczema treatment relief,2019-02-03 23:20:30,-1.0,-1.0,0.0,-0.250902,-1.0,2.2204460492503132e-17
1258,0000-00-00,1606003,351062694,0,0.0,0.0,,37317763,108027,0,2019-01-31,0.0,0.0,0.0,,2019-02-03 23:20:30,-1.0,-1.0,0.0,0.0,,
1259,0000-00-00,1609036,351062694,0,0.0,0.0,,37319758,108027,0,2019-01-31,0.0,0.0,0.0,,2019-02-03 23:20:30,-1.0,-1.0,0.0,0.0,,
1260,0000-00-00,1616283,351062694,0,0.250902,0.250902,topmyths,37324448,108027,1,2019-01-31,0.0,,0.0,methotrexate shingles eczema treatments,2019-02-03 23:20:30,-1.0,-1.0,0.0,-0.250902,-1.0,
1261,0000-00-00,1616284,351062694,398,570.552,0.250902,topmyths,37324449,108027,2274,2019-01-31,464.327,1.16665,0.204189,ixekizumab chronic plaque psoriasis relief,2019-02-03 23:20:30,-1.0,-1.0,100.0,-106.22500000000002,-0.18617934912155248,
1262,0000-00-00,1616285,351062694,0,0.250902,0.250902,topmyths,37324450,108027,1,2019-01-31,0.0,,0.0,methotrexateixekizumab  severe eczema treatment,2019-02-03 23:20:30,-1.0,-1.0,0.0,-0.250902,-1.0,
1263,0000-00-00,1616286,351062694,15,11.7924,0.250902,topmyths,37324451,108027,47,2019-01-31,25.677,1.7118,0.54632,ixekizumab severe plaquepsoriasis relief,2019-02-01 21:21:27,-1.0,-1.0,3.0,13.884599999999999,1.1774193548387095,
1264,0000-00-00,1625366,351062694,0,0.0,0.0,,37330601,108027,0,2019-01-31,0.0,0.0,0.0,,2019-02-03 23:20:30,-1.0,-1.0,0.0,0.0,,
1265,0000-00-00,1627747,351062694,0,1.00361,0.250902,topmyths,37332169,108027,4,2019-01-31,0.0,,0.0,atopic dermatitis eczema treatment,2019-02-03 23:20:30,-1.0,-1.0,0.0,-1.00361,-1.0,
1266,0000-00-00,1627953,351062694,19,18.3159,0.250902,topmyths,37332332,108027,73,2019-01-31,11.366,0.598212,0.155699,dupixentatopic dermatitis eczema treatments,2019-02-03 23:20:30,-1.0,-1.0,3.0,-6.9498999999999995,-0.3794462734563958,
1267,0000-00-00,1629409,351062694,3,5.01804,0.250902,topmyths,37333240,108027,20,2019-01-31,1.9662,0.6554,0.09831,Cyclosporine dupixent severe eczema treatment,2019-02-03 23:20:30,-1.0,-1.0,0.0,-3.0518400000000003,-0.6081737092570008,
1268,0000-00-00,1630542,351062694,0,0.0,0.0,,37334010,108027,0,2019-01-31,0.0,0.0,0.0,,2019-02-03 23:20:30,-1.0,-1.0,0.0,0.0,,
1269,0000-00-00,1630546,351062694,0,0.0,0.0,,37334012,108027,0,2019-01-31,0.0,0.0,0.0,,2019-02-03 23:20:30,-1.0,-1.0,0.0,0.0,,
1270,0000-00-00,1630563,351062694,1,2.50902,0.250902,topmyths,37334026,108027,10,2019-01-31,0.980106,0.980106,0.0980106,severe eczema treatment dupixent,2019-02-03 23:20:30,-1.0,-1.0,1.0,-1.5289139999999999,-0.6093670038501088,
1271,0000-00-00,1630576,351062694,4,7.27616,0.250902,topmyths,37334038,108027,29,2019-01-31,1.53038,0.382594,0.0527716,atopic dermatitis eczema relief dupixent,2019-02-01 21:21:25,-1.0,-1.0,0.0,-5.74578,-0.7896720248042923,
1272,0000-00-00,1638967,351062694,3,3.51263,0.250902,topmyths,37340112,108027,14,2019-01-31,2.16848,0.722825,0.154891,eczema treatments methotrexate,2019-02-01 21:21:27,-1.0,-1.0,1.0,-1.34415,-0.38266199400449236,
1273,0000-00-00,1638968,351062694,0,0.0,0.0,,37340113,108027,0,2019-01-31,0.0,0.0,0.0,,2019-02-03 23:20:30,-1.0,-1.0,0.0,0.0,,
1274,0000-00-00,1639015,351062694,0,0.752707,0.250902,topmyths,37340150,108027,3,2019-01-31,0.0,,0.0,methotrexate eczema treatments relief,2019-02-03 23:20:30,-1.0,-1.0,0.0,-0.752707,-1.0,
1275,0000-00-00,1641762,351062694,0,0.752707,0.250902,topmyths,37342149,108027,3,2019-01-31,0.0,,0.0,atopic dermatitis eczema relief methotrexate,2019-02-03 23:20:30,-1.0,-1.0,0.0,-0.752707,-1.0,
1276,0000-00-00,1647475,351062694,7,10.0361,0.250902,topmyths,37346324,108027,40,2019-01-31,4.85462,0.693517,0.121365,atopic dermatitis eczema treatment dupixent,2019-02-03 23:20:30,-1.0,-1.0,1.0,-5.18148,-0.5162842139875051,
1277,0000-00-00,1671298,351062694,0,0.0,0.0,,38198065,108027,0,2019-01-31,0.0,0.0,0.0,,2019-02-03 21:20:22,-1.0,-1.0,-1.0,0.0,,
1278,0000-00-00,1594674,351062694,0,0.0,0.0,,37705955,108027,0,2019-02-01,0.0,0.0,0.0,,2019-02-04 23:20:27,-1.0,-1.0,0.0,0.0,,0.0
1279,0000-00-00,1594675,351062694,5,4.54709,0.252616,topmyths,37705956,108027,18,2019-02-01,3.95103,0.790206,0.219502,methotrexate eczema treatments,2019-02-04 23:20:27,-1.0,-1.0,1.0,-0.59606,-0.13108603524451903,0.010000000000000349
1280,0000-00-00,1598859,351062694,22,18.6936,0.252616,topmyths,37708969,108027,74,2019-02-01,14.3682,0.653102,0.194165,dupixent atopic dermatitis eczema treatment methotrexate,2019-02-02 21:21:06,-1.0,-1.0,2.0,-4.3254,-0.23138400308126847,0.010000000000000214
1281,0000-00-00,1599302,351062694,0,0.0,0.0,,37709256,108027,0,2019-02-01,0.0,0.0,0.0,,2019-02-04 23:20:27,-1.0,-1.0,0.0,0.0,,2.060851489460447e-16
1282,0000-00-00,1600374,351062694,0,0.0,0.0,,37710048,108027,0,2019-02-01,0.0,0.0,0.0,,2019-02-04 23:20:27,-1.0,-1.0,0.0,0.0,,
1283,0000-00-00,1604180,351062694,0,2.77878,0.252616,topmyths,37712487,108027,11,2019-02-01,0.0,,0.0,atopic dermatitis relief methotrexate,2019-02-04 23:20:27,-1.0,-1.0,0.0,-2.77878,-1.0,
1284,0000-00-00,1604181,351062694,0,0.0,0.0,,37712488,108027,0,2019-02-01,0.0,0.0,0.0,,2019-02-04 23:20:27,-1.0,-1.0,0.0,0.0,,
1285,0000-00-00,1604185,351062694,0,0.0,0.0,,37712491,108027,0,2019-02-01,0.0,0.0,0.0,,2019-02-04 23:20:27,-1.0,-1.0,0.0,0.0,,0.9799999999999993
1286,0000-00-00,1604186,351062694,0,0.252616,0.252616,topmyths,37712492,108027,1,2019-02-01,0.0,,0.0,methotrexate eczema treatment relief,2019-02-04 23:20:27,-1.0,-1.0,0.0,-0.252616,-1.0,8.925813406626161e-17
1287,0000-00-00,1606003,351062694,0,0.0,0.0,,37713643,108027,0,2019-02-01,0.0,0.0,0.0,,2019-02-04 23:20:27,-1.0,-1.0,0.0,0.0,,
1288,0000-00-00,1609036,351062694,0,0.0,0.0,,37715635,108027,0,2019-02-01,0.0,0.0,0.0,,2019-02-04 23:20:27,-1.0,-1.0,0.0,0.0,,
1289,0000-00-00,1616283,351062694,0,0.0,0.0,,37720290,108027,0,2019-02-01,0.0,0.0,0.0,,2019-02-04 23:20:27,-1.0,-1.0,0.0,0.0,,
1290,0000-00-00,1616284,351062694,442,745.218,0.252616,topmyths,37720291,108027,2950,2019-02-01,527.041,1.1924,0.178658,ixekizumab chronic plaque psoriasis relief,2019-02-04 23:20:27,-1.0,-1.0,100.0,-218.1769999999999,-0.2927693641323746,
1291,0000-00-00,1616285,351062694,0,0.252616,0.252616,topmyths,37720292,108027,1,2019-02-01,0.0,,0.0,methotrexateixekizumab  severe eczema treatment,2019-02-04 23:20:27,-1.0,-1.0,0.0,-0.252616,-1.0,
1292,0000-00-00,1616286,351062694,15,19.9567,0.252616,topmyths,37720293,108027,79,2019-02-01,18.7804,1.25202,0.237726,ixekizumab severe plaquepsoriasis relief,2019-02-04 23:20:27,-1.0,-1.0,3.0,-1.1763000000000012,-0.05894261075227874,
1293,0000-00-00,1625366,351062694,0,0.0,0.0,,37726408,108027,0,2019-02-01,0.0,0.0,0.0,,2019-02-04 23:20:27,-1.0,-1.0,0.0,0.0,,
1294,0000-00-00,1627747,351062694,0,0.0,0.0,,37727971,108027,0,2019-02-01,0.0,0.0,0.0,,2019-02-04 23:20:27,-1.0,-1.0,0.0,0.0,,
1295,0000-00-00,1627953,351062694,21,23.9985,0.252616,topmyths,37728132,108027,95,2019-02-01,12.7128,0.60537,0.133819,dupixentatopic dermatitis eczema treatments,2019-02-04 23:20:27,-1.0,-1.0,3.0,-11.2857,-0.47026689168073005,
1296,0000-00-00,1629409,351062694,15,15.4096,0.252616,topmyths,37729039,108027,61,2019-02-01,11.41,0.760663,0.187048,Cyclosporine dupixent severe eczema treatment,2019-02-02 21:21:06,-1.0,-1.0,2.0,-3.999599999999999,-0.2595524867614993,
1297,0000-00-00,1630542,351062694,0,0.0,0.0,,37729808,108027,0,2019-02-01,0.0,0.0,0.0,,2019-02-04 23:20:27,-1.0,-1.0,0.0,0.0,,
1298,0000-00-00,1630546,351062694,0,0.0,0.0,,37729810,108027,0,2019-02-01,0.0,0.0,0.0,,2019-02-04 23:20:27,-1.0,-1.0,0.0,0.0,,
1299,0000-00-00,1630563,351062694,0,0.0,0.0,,37729824,108027,0,2019-02-01,0.0,0.0,0.0,,2019-02-03 01:20:58,-1.0,-1.0,0.0,0.0,,
1300,0000-00-00,1630576,351062694,8,15.4096,0.252616,topmyths,37729836,108027,61,2019-02-01,6.47282,0.809103,0.106112,atopic dermatitis eczema relief dupixent,2019-02-02 21:21:06,-1.0,-1.0,2.0,-8.936779999999999,-0.5799488630464126,
1301,0000-00-00,1638967,351062694,7,6.82064,0.252616,topmyths,37735872,108027,27,2019-02-01,5.95449,0.850642,0.220537,eczema treatments methotrexate,2019-02-04 23:20:27,-1.0,-1.0,1.0,-0.8661500000000002,-0.1269895493678013,
1302,0000-00-00,1638968,351062694,0,0.0,0.0,,37735873,108027,0,2019-02-01,0.0,0.0,0.0,,2019-02-04 23:20:27,-1.0,-1.0,0.0,0.0,,
1303,0000-00-00,1639015,351062694,0,1.01046,0.252616,topmyths,37735910,108027,4,2019-02-01,0.0,,0.0,methotrexate eczema treatments relief,2019-02-04 23:20:27,-1.0,-1.0,0.0,-1.01046,-1.0,
1304,0000-00-00,1641762,351062694,0,1.01046,0.252616,topmyths,37737908,108027,4,2019-02-01,0.0,,0.0,atopic dermatitis eczema relief methotrexate,2019-02-04 23:20:27,-1.0,-1.0,0.0,-1.01046,-1.0,
1305,0000-00-00,1647475,351062694,7,18.9462,0.252616,topmyths,37742056,108027,75,2019-02-01,3.79267,0.54181,0.0505689,atopic dermatitis eczema treatment dupixent,2019-02-04 23:20:27,-1.0,-1.0,1.0,-15.15353,-0.7998189610581541,
1306,0000-00-00,1671298,351062694,0,0.0,0.0,,38199089,108027,0,2019-02-01,0.0,0.0,0.0,,2019-02-03 21:20:57,-1.0,-1.0,-1.0,0.0,,
1307,0000-00-00,1594674,351062694,0,0.0,0.0,,38101606,108027,0,2019-02-02,0.0,0.0,0.0,,2019-02-05 23:20:24,-1.0,-1.0,0.0,0.0,,3.675027178812003e-16
1308,0000-00-00,1594675,351062694,26,40.822,0.263367,topmyths,38101607,108027,155,2019-02-02,32.1239,1.23554,0.207251,methotrexate eczema treatments,2019-02-03 21:21:09,-1.0,-1.0,100.0,-8.698100000000004,-0.21307383273724959,0.009999999999999976
1309,0000-00-00,1598859,351062694,0,7.11092,0.263367,topmyths,38104619,108027,27,2019-02-02,0.0,,0.0,dupixent atopic dermatitis eczema treatment methotrexate,2019-02-03 21:21:09,-1.0,-1.0,5.0,-7.11092,-1.0,0.010000000000000649
1310,0000-00-00,1599302,351062694,0,0.0,0.0,,38104906,108027,0,2019-02-02,0.0,0.0,0.0,,2019-02-05 23:20:24,-1.0,-1.0,0.0,0.0,,2.5673907444456745e-16
1311,0000-00-00,1600374,351062694,0,0.0,0.0,,38105686,108027,0,2019-02-02,0.0,0.0,0.0,,2019-02-05 23:20:24,-1.0,-1.0,0.0,0.0,,
1312,0000-00-00,1604180,351062694,0,3.42378,0.263367,topmyths,38108122,108027,13,2019-02-02,0.0,,0.0,atopic dermatitis relief methotrexate,2019-02-05 23:20:24,-1.0,-1.0,0.0,-3.42378,-1.0,
1313,0000-00-00,1604181,351062694,0,0.0,0.0,,38108123,108027,0,2019-02-02,0.0,0.0,0.0,,2019-02-05 23:20:24,-1.0,-1.0,0.0,0.0,,
1314,0000-00-00,1604185,351062694,0,0.263367,0.263367,topmyths,38108126,108027,1,2019-02-02,0.0,,0.0,methotrexate eczema treatment,2019-02-05 23:20:24,-1.0,-1.0,0.0,-0.263367,-1.0,0.9799999999999981
1315,0000-00-00,1604186,351062694,0,0.0,0.0,,38108127,108027,0,2019-02-02,0.0,0.0,0.0,,2019-02-05 23:20:24,-1.0,-1.0,0.0,0.0,,7.342872870716849e-16
1316,0000-00-00,1606003,351062694,0,0.0,0.0,,38109275,108027,0,2019-02-02,0.0,0.0,0.0,,2019-02-05 23:20:24,-1.0,-1.0,0.0,0.0,,
1317,0000-00-00,1609036,351062694,0,0.0,0.0,,38111266,108027,0,2019-02-02,0.0,0.0,0.0,,2019-02-05 23:20:24,-1.0,-1.0,0.0,0.0,,
1318,0000-00-00,1616283,351062694,0,0.0,0.0,,38115912,108027,0,2019-02-02,0.0,0.0,0.0,,2019-02-05 23:20:24,-1.0,-1.0,0.0,0.0,,
1319,0000-00-00,1616284,351062694,177,289.968,0.263367,topmyths,38115913,108027,1101,2019-02-02,142.472,0.804927,0.129402,ixekizumab chronic plaque psoriasis relief,2019-02-03 21:21:09,-1.0,-1.0,1.0,-147.496,-0.5086630248855046,
1320,0000-00-00,1616285,351062694,0,0.263367,0.263367,topmyths,38115914,108027,1,2019-02-02,0.0,,0.0,methotrexateixekizumab  severe eczema treatment,2019-02-05 23:20:24,-1.0,-1.0,0.0,-0.263367,-1.0,
1321,0000-00-00,1616286,351062694,21,40.822,0.263367,topmyths,38115915,108027,155,2019-02-02,22.6615,1.07912,0.146203,ixekizumab severe plaquepsoriasis relief,2019-02-03 21:21:09,-1.0,-1.0,10.0,-18.160500000000003,-0.4448704130125913,
1322,0000-00-00,1625366,351062694,0,0.0,0.0,,38122006,108027,0,2019-02-02,0.0,0.0,0.0,,2019-02-05 23:20:24,-1.0,-1.0,0.0,0.0,,
1323,0000-00-00,1627747,351062694,0,0.526735,0.263367,topmyths,38123561,108027,2,2019-02-02,0.0,,0.0,atopic dermatitis eczema treatment,2019-02-05 23:20:24,-1.0,-1.0,0.0,-0.526735,-1.0,
1324,0000-00-00,1627953,351062694,6,5.26735,0.263367,topmyths,38123722,108027,20,2019-02-02,2.97093,0.495154,0.148546,dupixentatopic dermatitis eczema treatments,2019-02-03 21:21:09,-1.0,-1.0,0.0,-2.2964200000000003,-0.43597254786562506,
1325,0000-00-00,1629409,351062694,2,3.95051,0.263367,topmyths,38124618,108027,15,2019-02-02,1.40329,0.701644,0.0935525,Cyclosporine dupixent severe eczema treatment,2019-02-03 21:21:09,-1.0,-1.0,5.0,-2.5472200000000003,-0.6447825723767312,
1326,0000-00-00,1630542,351062694,0,0.0,0.0,,38125383,108027,0,2019-02-02,0.0,0.0,0.0,,2019-02-05 23:20:24,-1.0,-1.0,0.0,0.0,,
1327,0000-00-00,1630546,351062694,0,0.0,0.0,,38125385,108027,0,2019-02-02,0.0,0.0,0.0,,2019-02-05 23:20:24,-1.0,-1.0,0.0,0.0,,
